"email_address","institute_sr_no","email_seq","ZB Status","ZB Sub status","ZB Account","ZB Free Email"
"registrar@avantikauniversity.edu.in","841","4","do_not_mail","possible_trap","registrar","False"
"registrar@azimpremjiuniversity.edu.in","842","4","do_not_mail","possible_trap","registrar","False"
"registrar@bahrauniversity.edu.in","843","4","do_not_mail","possible_trap","registrar","False"
"registrar@bennett.edu.in","844","4","do_not_mail","possible_trap","registrar","False"
"registrar@bestiu.edu.in","845","4","do_not_mail","possible_trap","registrar","False"
"registrar@bhabhauniversity.edu.in","846","4","do_not_mail","possible_trap","registrar","False"
"registrar@bhaikakauniv.edu.in","847","4","do_not_mail","possible_trap","registrar","False"
"registrar@biu.edu.in","848","4","do_not_mail","possible_trap","registrar","False"
"registrar@bmu.edu.in","849","4","do_not_mail","possible_trap","registrar","False"
"registrar@chanakyauniversity.edu.in","850","4","do_not_mail","possible_trap","registrar","False"
"registrar@chitkara.edu.in","851","4","do_not_mail","possible_trap","registrar","False"
"registrar@chitkarauniversity.edu.in","852","4","do_not_mail","possible_trap","registrar","False"
"registrar@cmjumeghalaya.edu.in","853","4","do_not_mail","possible_trap","registrar","False"
"registrar@cmr.edu.in","854","4","do_not_mail","possible_trap","registrar","False"
"registrar@cvmu.edu.in","855","4","do_not_mail","possible_trap","registrar","False"
"registrar@despu.edu.in","856","4","do_not_mail","possible_trap","registrar","False"
"registrar@dituniversity.edu.in","857","4","do_not_mail","possible_trap","registrar","False"
"registrar@drpaiu.edu.in","858","4","do_not_mail","possible_trap","registrar","False"
"registrar@dsu.edu.in","859","4","do_not_mail","possible_trap","registrar","False"
"registrar@dyp-atu.edu.in","860","4","do_not_mail","possible_trap","registrar","False"
"registrar@dypatiluniversitypune.edu.in","861","4","do_not_mail","possible_trap","registrar","False"
"registrar@dypdpu.edu.in","862","4","do_not_mail","possible_trap","registrar","False"
"registrar@flame.edu.in","863","4","do_not_mail","possible_trap","registrar","False"
"registrar@fsu.edu.in","864","4","do_not_mail","possible_trap","registrar","False"
"registrar@galgotiasuniversity.edu.in","865","4","do_not_mail","possible_trap","registrar","False"
"registrar@geetauniversity.edu.in","866","4","do_not_mail","possible_trap","registrar","False"
"registrar@ggu.edu.in","867","4","do_not_mail","possible_trap","registrar","False"
"registrar@ghristu.edu.in","868","4","do_not_mail","possible_trap","registrar","False"
"registrar@ghrstu.edu.in","869","4","do_not_mail","possible_trap","registrar","False"
"registrar@ghru.edu.in","870","4","do_not_mail","possible_trap","registrar","False"
"registrar@gmiu.edu.in","871","4","do_not_mail","possible_trap","registrar","False"
"registrar@gmu.edu.in","872","4","do_not_mail","possible_trap","registrar","False"
"registrar@gnauniversity.edu.in","873","4","do_not_mail","possible_trap","registrar","False"
"registrar@gsfcuni.edu.in","874","4","do_not_mail","possible_trap","registrar","False"
"registrar@gyanveeruniversity.edu.in","875","4","do_not_mail","possible_trap","registrar","False"
"registrar@hzu.edu.in","876","4","do_not_mail","possible_trap","registrar","False"
"registrar@iihmr.edu.in","877","4","do_not_mail","possible_trap","registrar","False"
"registrar@indirauniversity.edu.in","878","4","do_not_mail","possible_trap","registrar","False"
"registrar@indrashiluniversity.edu.in","879","4","do_not_mail","possible_trap","registrar","False"
"registrar@isbmuniversity.edu.in","880","4","do_not_mail","possible_trap","registrar","False"
"registrar@iudehradun.edu.in","881","4","do_not_mail","possible_trap","registrar","False"
"registrar@iuhimachal.edu.in","882","4","do_not_mail","possible_trap","registrar","False"
"registrar@iujaipur.edu.in","883","4","do_not_mail","possible_trap","registrar","False"
"registrar@iujharkhand.edu.in","884","4","do_not_mail","possible_trap","registrar","False"
"registrar@iumeghalaya.edu.in","885","4","do_not_mail","possible_trap","registrar","False"
"registrar@iuraipur.edu.in","886","4","do_not_mail","possible_trap","registrar","False"
"registrar@iusikkim.edu.in","887","4","do_not_mail","possible_trap","registrar","False"
"registrar@iutripura.edu.in","888","4","do_not_mail","possible_trap","registrar","False"
"registrar@jauharuniversity.edu.in","889","4","do_not_mail","possible_trap","registrar","False"
"registrar@jecrcuniversity.edu.in","890","4","do_not_mail","possible_trap","registrar","False"
"registrar@jklu.edu.in","891","4","do_not_mail","possible_trap","registrar","False"
"registrar@jku.edu.in","892","4","do_not_mail","possible_trap","registrar","False"
"registrar@jlu.edu.in","893","4","do_not_mail","possible_trap","registrar","False"
"registrar@jnctpu.edu.in","894","4","do_not_mail","possible_trap","registrar","False"
"registrar@joyuniversity.edu.in","895","4","do_not_mail","possible_trap","registrar","False"
"registrar@jru.edu.in","896","4","do_not_mail","possible_trap","registrar","False"
"registrar@jssuninoida.edu.in","897","4","do_not_mail","possible_trap","registrar","False"
"registrar@kaveriuniversity.edu.in","898","4","do_not_mail","possible_trap","registrar","False"
"registrar@kishkindauniversity.edu.in","899","4","do_not_mail","possible_trap","registrar","False"
"registrar@kkmu.edu.in","900","4","do_not_mail","possible_trap","registrar","False"
"registrar@kmu.edu.in","901","4","do_not_mail","possible_trap","registrar","False"
"registrar@knu.edu.in","902","4","do_not_mail","possible_trap","registrar","False"
"registrar@krea.edu.in","903","4","do_not_mail","possible_trap","registrar","False"
"registrar@krmangalam.edu.in","904","4","do_not_mail","possible_trap","registrar","False"
"registrar@ljku.edu.in","905","4","do_not_mail","possible_trap","registrar","False"
"registrar@lordsuni.edu.in","906","4","do_not_mail","possible_trap","registrar","False"
"registrar@madhavuniversity.edu.in","907","4","do_not_mail","possible_trap","registrar","False"
"registrar@mahindrauniversity.edu.in","908","4","do_not_mail","possible_trap","registrar","False"
"registrar@mamuni.edu.in","909","4","do_not_mail","possible_trap","registrar","False"
"registrar@manavbhartiuniversity.edu.in","910","4","do_not_mail","possible_trap","registrar","False"
"registrar@maya.edu.in","911","4","do_not_mail","possible_trap","registrar","False"
"registrar@mituniversity.edu.in","912","4","do_not_mail","possible_trap","registrar","False"
"registrar@mituniversityindia.edu.in","913","4","do_not_mail","possible_trap","registrar","False"
"registrar@mitwpu.edu.in","914","4","do_not_mail","possible_trap","registrar","False"
"registrar@mkuniversity.edu.in","915","4","do_not_mail","possible_trap","registrar","False"
"registrar@mmyrv.edu.in","916","4","do_not_mail","possible_trap","registrar","False"
"registrar@monad.edu.in","917","4","do_not_mail","possible_trap","registrar","False"
"registrar@mru.edu.in","918","4","do_not_mail","possible_trap","registrar","False"
"registrar@msu.edu.in","919","4","do_not_mail","possible_trap","registrar","False"
"registrar@mvn.edu.in","920","4","do_not_mail","possible_trap","registrar","False"
"registrar@neftu.edu.in","921","4","do_not_mail","possible_trap","registrar","False"
"registrar@niu.edu.in","922","4","do_not_mail","possible_trap","registrar","False"
"registrar@nmvuniversity.edu.in","923","4","do_not_mail","possible_trap","registrar","False"
"registrar@opjsuniversity.edu.in","924","4","do_not_mail","possible_trap","registrar","False"
"registrar@pcu.edu.in","925","4","do_not_mail","possible_trap","registrar","False"
"registrar@pillai.edu.in","926","4","do_not_mail","possible_trap","registrar","False"
"registrar@pju.edu.in","927","4","do_not_mail","possible_trap","registrar","False"
"registrar@pkuniversity.edu.in","928","4","do_not_mail","possible_trap","registrar","False"
"registrar@plaksha.edu.in","929","4","do_not_mail","possible_trap","registrar","False"
"registrar@plastindia.edu.in","930","4","do_not_mail","possible_trap","registrar","False"
"registrar@poornima.edu.in","931","4","do_not_mail","possible_trap","registrar","False"
"registrar@prestigeuniversity.edu.in","933","4","do_not_mail","possible_trap","registrar","False"
"registrar@quantumuniversity.edu.in","934","4","do_not_mail","possible_trap","registrar","False"
"registrar@rafflesuniversity.edu.in","935","4","do_not_mail","possible_trap","registrar","False"
"registrar@rayatbahrauniversity.edu.in","936","4","do_not_mail","possible_trap","registrar","False"
"registrar@rbbsu.edu.in","937","4","do_not_mail","possible_trap","registrar","False"
"registrar@reva.edu.in","938","4","do_not_mail","possible_trap","registrar","False"
"registrar@rnbglobal.edu.in","939","4","do_not_mail","possible_trap","registrar","False"
"registrar@rsru.edu.in","940","4","do_not_mail","possible_trap","registrar","False"
"registrar@rvu.edu.in","941","4","do_not_mail","possible_trap","registrar","False"
"registrar@sabarmatiuniversity.edu.in","942","4","do_not_mail","possible_trap","registrar","False"
"registrar@saiuniversity.edu.in","943","4","do_not_mail","possible_trap","registrar","False"
"registrar@sandipuniversity.edu.in","944","4","do_not_mail","possible_trap","registrar","False"
"registrar@sanjivani.edu.in","945","4","do_not_mail","possible_trap","registrar","False"
"registrar@sanskriti.edu.in","946","4","do_not_mail","possible_trap","registrar","False"
"registrar@sarojuniversity.edu.in","947","4","do_not_mail","possible_trap","registrar","False"
"registrar@sau.edu.in","948","4","do_not_mail","possible_trap","registrar","False"
"registrar@sbsuniversity.edu.in","949","4","do_not_mail","possible_trap","registrar","False"
"registrar@sdmuniversity.edu.in","951","4","do_not_mail","possible_trap","registrar","False"
"registrar@sengolinternationaluniversity.edu.in","952","4","do_not_mail","possible_trap","registrar","False"
"registrar@sggswu.edu.in","953","4","do_not_mail","possible_trap","registrar","False"
"registrar@sgu.edu.in","954","4","do_not_mail","possible_trap","registrar","False"
"registrar@sharnbasvauniversity.edu.in","955","4","do_not_mail","possible_trap","registrar","False"
"registrar@sikkimalpineuniversity.edu.in","956","4","do_not_mail","possible_trap","registrar","False"
"registrar@smdu.edu.in","957","4","do_not_mail","possible_trap","registrar","False"
"registrar@smru.edu.in","958","4","do_not_mail","possible_trap","registrar","False"
"registrar@smsu.edu.in","959","4","do_not_mail","possible_trap","registrar","False"
"registrar@smu.edu.in","960","4","do_not_mail","possible_trap","registrar","False"
"registrar@snpsu.edu.in","961","4","do_not_mail","possible_trap","registrar","False"
"registrar@snuchennai.edu.in","962","4","do_not_mail","possible_trap","registrar","False"
"registrar@spusikkim.edu.in","963","4","do_not_mail","possible_trap","registrar","False"
"registrar@srdu.edu.in","964","4","do_not_mail","possible_trap","registrar","False"
"registrar@srhu.edu.in","965","4","do_not_mail","possible_trap","registrar","False"
"registrar@sriaurobindouniversity.edu.in","966","4","do_not_mail","possible_trap","registrar","False"
"registrar@srisriuniversity.edu.in","967","4","do_not_mail","possible_trap","registrar","False"
"registrar@srku.edu.in","968","4","do_not_mail","possible_trap","registrar","False"
"registrar@srmap.edu.in","969","4","do_not_mail","possible_trap","registrar","False"
"registrar@stjosephuniv.edu.in","970","4","do_not_mail","possible_trap","registrar","False"
"registrar@suh.edu.in","971","4","do_not_mail","possible_trap","registrar","False"
"registrar@sushantuniversity.edu.in","972","4","do_not_mail","possible_trap","registrar","False"
"registrar@svu.edu.in","973","4","do_not_mail","possible_trap","registrar","False"
"registrar@svus.edu.in","974","4","do_not_mail","possible_trap","registrar","False"
"registrar@svvv.edu.in","975","4","do_not_mail","possible_trap","registrar","False"
"registrar@swarrnim.edu.in","976","4","do_not_mail","possible_trap","registrar","False"
"registrar@sxuk.edu.in","977","4","do_not_mail","possible_trap","registrar","False"
"registrar@tdu.edu.in","978","4","do_not_mail","possible_trap","registrar","False"
"registrar@theglobaluniversity.edu.in","979","4","do_not_mail","possible_trap","registrar","False"
"registrar@tsm.edu.in","980","4","do_not_mail","possible_trap","registrar","False"
"registrar@uem.edu.in","981","4","do_not_mail","possible_trap","registrar","False"
"registrar@jaipur.uem.edu.in","982","4","do_not_mail","possible_trap","registrar","False"
"registrar@uniteduniversity.edu.in","983","4","do_not_mail","possible_trap","registrar","False"
"registrar@universalskilltechuniversity.edu.in","984","4","do_not_mail","possible_trap","registrar","False"
"registrar@unwh.edu.in","985","4","do_not_mail","possible_trap","registrar","False"
"registrar@uot.edu.in","986","4","do_not_mail","possible_trap","registrar","False"
"registrar@vau.edu.in","987","4","do_not_mail","possible_trap","registrar","False"
"registrar@veltechrsap.edu.in","988","4","do_not_mail","possible_trap","registrar","False"
"registrar@vidya.edu.in","989","4","do_not_mail","possible_trap","registrar","False"
"registrar@vidyashilp.edu.in","990","4","do_not_mail","possible_trap","registrar","False"
"registrar@vijaybhoomi.edu.in","991","4","do_not_mail","possible_trap","registrar","False"
"registrar@woxsen.edu.in","992","4","do_not_mail","possible_trap","registrar","False"
"registrar@xub.edu.in","993","4","do_not_mail","possible_trap","registrar","False"
"registrar@erauniversity.in","994","4","do_not_mail","possible_trap","registrar","False"
"registrar@futureuniversity.in","995","4","do_not_mail","possible_trap","registrar","False"
"registrar@gurukashiuniversity.in","996","4","do_not_mail","possible_trap","registrar","False"
"registrar@himalayiyauniversity.in","997","4","do_not_mail","possible_trap","registrar","False"
"registrar@iiuedu.in","998","4","do_not_mail","possible_trap","registrar","False"
"registrar@jguni.in","999","4","do_not_mail","possible_trap","registrar","False"
"registrar@jssstuniv.in","1000","4","do_not_mail","possible_trap","registrar","False"
"registrar@kazirangauniversity.in","1001","4","do_not_mail","possible_trap","registrar","False"
"registrar@lpu.in","1002","4","do_not_mail","possible_trap","registrar","False"
"registrar@mangalayatan.in","1003","4","do_not_mail","possible_trap","registrar","False"
"registrar@mepedu.in","1004","4","do_not_mail","possible_trap","registrar","False"
"registrar@mindpoweruniversity.in","1005","4","do_not_mail","possible_trap","registrar","False"
"registrar@mlcuniv.in","1006","4","do_not_mail","possible_trap","registrar","False"
"registrar@niituniversity.in","1007","4","do_not_mail","possible_trap","registrar","False"
"registrar@ksvuniversity.org.in","1008","4","do_not_mail","possible_trap","registrar","False"
"registrar@svu.org.in","1009","4","do_not_mail","possible_trap","registrar","False"
"registrar@orientaluniversity.in","1010","4","do_not_mail","possible_trap","registrar","False"
"registrar@presidencyuniversity.in","1011","4","do_not_mail","possible_trap","registrar","False"
"registrar@raitechuniversity.in","1012","4","do_not_mail","possible_trap","registrar","False"
"registrar@rbunagpur.in","1013","4","do_not_mail","possible_trap","registrar","False"
"registrar@ruj-bsdu.in","1014","4","do_not_mail","possible_trap","registrar","False"
"registrar@sageuniversity.in","1015","4","do_not_mail","possible_trap","registrar","False"
"registrar@sanskaramuniversity.in","1016","4","do_not_mail","possible_trap","registrar","False"
"registrar@sgrduhs.in","1018","4","do_not_mail","possible_trap","registrar","False"
"registrar@shyamuniversity.in","1019","4","do_not_mail","possible_trap","registrar","False"
"registrar@soauniversity.in","1020","4","do_not_mail","possible_trap","registrar","False"
"registrar@universalai.in","1021","4","do_not_mail","possible_trap","registrar","False"
"registrar@uudoon.in","1022","4","do_not_mail","possible_trap","registrar","False"
"registrar@atharvauniversity.org","1023","4","do_not_mail","possible_trap","registrar","False"
"registrar@bhartiuniversity.org","1024","4","do_not_mail","possible_trap","registrar","False"
"registrar@davuniversity.org","1025","4","do_not_mail","possible_trap","registrar","False"
"registrar@gnuindia.org","1026","4","do_not_mail","possible_trap","registrar","False"
"registrar@gyanvihar.org","1027","4","do_not_mail","possible_trap","registrar","False"
"registrar@homoeopathyuniversity.org","1028","4","do_not_mail","possible_trap","registrar","False"
"registrar@invertis.org","1029","4","do_not_mail","possible_trap","registrar","False"
"registrar@itmuniversity.org","1030","4","do_not_mail","possible_trap","registrar","False"
"registrar@jagannathuniversity.org","1031","4","do_not_mail","possible_trap","registrar","False"
"registrar@khongnangthabauniversity.org","1032","4","do_not_mail","possible_trap","registrar","False"
"registrar@mewaruniversity.org","1033","4","do_not_mail","possible_trap","registrar","False"
"registrar@mmambala.org","1034","4","do_not_mail","possible_trap","registrar","False"
"registrar@mmusolan.org","1035","4","do_not_mail","possible_trap","registrar","False"
"registrar@nimsuniversity.org","1036","4","do_not_mail","possible_trap","registrar","False"
"registrar@rguniversity.org","1037","4","do_not_mail","possible_trap","registrar","False"
"registrar@rkdfuniversity.org","1038","4","do_not_mail","possible_trap","registrar","False"
"registrar@seacomskillsuniversity.org","1039","4","do_not_mail","possible_trap","registrar","False"
"registrar@shreeomuniversity.org","1040","4","do_not_mail","possible_trap","registrar","False"
"registrar@srisaiuniversity.org","1041","4","do_not_mail","possible_trap","registrar","False"
"registrar@subharti.org","1042","4","do_not_mail","possible_trap","registrar","False"
"registrar@gardencity.university","1043","4","do_not_mail","possible_trap","registrar","False"
