"email_address","institute_sr_no","email_seq","ZB Status","ZB Sub status","ZB Account","ZB Free Email"
"vc@jiit.ac.in","465","5","valid","","vc","False"
"registrar@jncasr.ac.in","466","4","do_not_mail","possible_trap","registrar","False"
"vc@jncasr.ac.in","466","5","invalid","mailbox_not_found","vc","False"
"registrar@kluniversity.in","467","4","do_not_mail","possible_trap","registrar","False"
"vc@kluniversity.in","467","5","valid","","vc","False"
"registrar@lnipe.edu.in","468","4","do_not_mail","possible_trap","registrar","False"
"vc@lnipe.edu.in","468","5","valid","","vc","False"
"registrar@lnmiit.ac.in","469","4","do_not_mail","possible_trap","registrar","False"
"vc@lnmiit.ac.in","469","5","invalid","mailbox_not_found","vc","False"
"registrar@manipal.edu","470","4","do_not_mail","possible_trap","registrar","False"
"vc@manipal.edu","470","5","valid","","vc","False"
"registrar@nbrc.ac.in","471","4","do_not_mail","possible_trap","registrar","False"
"vc@nbrc.ac.in","471","5","catch-all","","vc","False"
"registrar@nerist.ac.in","472","4","do_not_mail","possible_trap","registrar","False"
"vc@nerist.ac.in","472","5","catch-all","","vc","False"
"registrar@ngbv.ac.in","473","4","do_not_mail","possible_trap","registrar","False"
"vc@ngbv.ac.in","473","5","invalid","does_not_accept_mail","vc","False"
"registrar@niepa.ac.in","474","4","do_not_mail","possible_trap","registrar","False"
"vc@niepa.ac.in","474","5","valid","","vc","False"
"registrar@nitte.edu.in","475","4","do_not_mail","possible_trap","registrar","False"
"vc@nitte.edu.in","475","5","valid","","vc","False"
"registrar@niuniv.com","476","4","do_not_mail","possible_trap","registrar","False"
"vc@niuniv.com","476","5","valid","","vc","False"
"registrar@prist.ac.in","477","4","do_not_mail","possible_trap","registrar","False"
"vc@prist.ac.in","477","5","catch-all","","vc","False"
"registrar@rkmvu.ac.in","478","4","do_not_mail","possible_trap","registrar","False"
"vc@rkmvu.ac.in","478","5","valid","","vc","False"
"registrar@sahetumkur.ac.in","479","4","do_not_mail","possible_trap","registrar","False"
"vc@sahetumkur.ac.in","479","5","catch-all","","vc","False"
"registrar@sastra.edu","480","4","do_not_mail","possible_trap","registrar","False"
"vc@sastra.edu","480","5","invalid","mailbox_not_found","vc","False"
"registrar@saveetha.com","481","4","do_not_mail","possible_trap","registrar","False"
"vc@saveetha.com","481","5","unknown","antispam_system","vc","False"
"registrar@sbvu.ac.in","482","4","do_not_mail","possible_trap","registrar","False"
"vc@sbvu.ac.in","482","5","valid","","vc","False"
"registrar@sduu.ac.in","483","4","do_not_mail","possible_trap","registrar","False"
"vc@sduu.ac.in","483","5","invalid","mailbox_not_found","vc","False"
"registrar@shiats.edu.in","484","4","do_not_mail","possible_trap","registrar","False"
"vc@shiats.edu.in","484","5","valid","","vc","False"
"registrar@shobhituniversity.ac.in","485","4","do_not_mail","possible_trap","registrar","False"
"vc@shobhituniversity.ac.in","485","5","invalid","mailbox_not_found","vc","False"
"registrar@siu.edu.in","486","4","do_not_mail","possible_trap","registrar","False"
"vc@siu.edu.in","486","5","valid","","vc","False"
"registrar@spiher.ac.in","487","4","do_not_mail","possible_trap","registrar","False"
"vc@spiher.ac.in","487","5","valid","","vc","False"
"registrar@srmist.edu.in","488","4","do_not_mail","possible_trap","registrar","False"
"vc@srmist.edu.in","488","5","valid","","vc","False"
"registrar@sssihl.edu.in","489","4","do_not_mail","possible_trap","registrar","False"
"vc@sssihl.edu.in","489","5","valid","","vc","False"
"registrar@sumandeepvidyapeethdu.edu.in","490","4","do_not_mail","possible_trap","registrar","False"
"vc@sumandeepvidyapeethdu.edu.in","490","5","invalid","mailbox_not_found","vc","False"
"registrar@tmv.edu.in","491","4","do_not_mail","possible_trap","registrar","False"
"vc@tmv.edu.in","491","5","catch-all","","vc","False"
"registrar@velsuniv.ac.in","492","4","do_not_mail","possible_trap","registrar","False"
"vc@velsuniv.ac.in","492","5","valid","","vc","False"
"registrar@yenepoya.edu.in","493","4","do_not_mail","possible_trap","registrar","False"
"vc@yenepoya.edu.in","493","5","invalid","mailbox_not_found","vc","False"
"registrar@avinuty.ac.in","494","4","do_not_mail","possible_trap","registrar","False"
"vc@avinuty.ac.in","494","5","valid","","vc","False"
"registrar@bldedu.ac.in","495","4","do_not_mail","possible_trap","registrar","False"
"vc@bldedu.ac.in","495","5","valid","","vc","False"
"registrar@care.edu.in","496","4","do_not_mail","possible_trap","registrar","False"
"vc@care.edu.in","496","5","valid","","vc","False"
"registrar@chaitanya.edu.in","497","4","do_not_mail","possible_trap","registrar","False"
"vc@chaitanya.edu.in","497","5","valid","","vc","False"
"registrar@cibs.ac.in","498","4","do_not_mail","possible_trap","registrar","False"
"vc@cibs.ac.in","498","5","invalid","mailbox_not_found","vc","False"
"registrar@dypatilunikop.org","499","4","do_not_mail","possible_trap","registrar","False"
"vc@dypatilunikop.org","499","5","catch-all","","vc","False"
"registrar@ftii.ac.in","500","4","do_not_mail","possible_trap","registrar","False"
"vc@ftii.ac.in","500","5","catch-all","","vc","False"
"registrar@gmrit.edu.in","501","4","do_not_mail","possible_trap","registrar","False"
"vc@gmrit.edu.in","501","5","valid","","vc","False"
"registrar@heartfulness.org","502","4","do_not_mail","possible_trap","registrar","False"
"vc@heartfulness.org","502","5","valid","","vc","False"
"registrar@hindustanuniv.ac.in","503","4","do_not_mail","possible_trap","registrar","False"
"vc@hindustanuniv.ac.in","503","5","valid","","vc","False"
"registrar@iifm.ac.in","504","4","do_not_mail","possible_trap","registrar","False"
"vc@iifm.ac.in","504","5","catch-all","","vc","False"
"registrar@iihs.co.in","505","4","do_not_mail","possible_trap","registrar","False"
"vc@iihs.co.in","505","5","unknown","antispam_system","vc","False"
"registrar@iisc.ac.in","506","4","do_not_mail","possible_trap","registrar","False"
"vc@iisc.ac.in","506","5","invalid","mailbox_not_found","vc","False"
"registrar@ili.ac.in","507","4","do_not_mail","possible_trap","registrar","False"
"vc@ili.ac.in","507","5","invalid","mailbox_not_found","vc","False"
"registrar@jrnrvu.edu.in","508","4","do_not_mail","possible_trap","registrar","False"
"vc@jrnrvu.edu.in","508","5","valid","","vc","False"
"registrar@kahedu.edu.in","509","4","do_not_mail","possible_trap","registrar","False"
"vc@kahedu.edu.in","509","5","valid","","vc","False"
"registrar@kaher.edu.in","510","4","invalid","does_not_accept_mail","registrar","False"
"vc@kaher.edu.in","510","5","invalid","does_not_accept_mail","vc","False"
"registrar@kalasalingam.ac.in","511","4","do_not_mail","possible_trap","registrar","False"
"vc@kalasalingam.ac.in","511","5","invalid","mailbox_not_found","vc","False"
"registrar@kanchiuniv.ac.in","512","4","do_not_mail","possible_trap","registrar","False"
"vc@kanchiuniv.ac.in","512","5","valid","","vc","False"
"registrar@khsindia.org","513","4","do_not_mail","possible_trap","registrar","False"
"vc@khsindia.org","513","5","do_not_mail","mx_forward","vc","False"
"registrar@kiit.ac.in","514","4","do_not_mail","possible_trap","registrar","False"
"vc@kiit.ac.in","514","5","valid","","vc","False"
"registrar@kiss.ac.in","515","4","do_not_mail","possible_trap","registrar","False"
"vc@kiss.ac.in","515","5","valid","","vc","False"
"registrar@kristujayanti.edu.in","516","4","do_not_mail","possible_trap","registrar","False"
"vc@kristujayanti.edu.in","516","5","invalid","mailbox_not_found","vc","False"
"registrar@kvv.edu.in","517","4","do_not_mail","possible_trap","registrar","False"
"vc@kvv.edu.in","517","5","valid","","vc","False"
"registrar@maher.ac.in","518","4","do_not_mail","possible_trap","registrar","False"
"vc@maher.ac.in","518","5","valid","","vc","False"
"registrar@manavrachna.edu.in","519","4","do_not_mail","possible_trap","registrar","False"
"vc@manavrachna.edu.in","519","5","invalid","mailbox_not_found","vc","False"
"registrar@mits.ac.in","520","4","do_not_mail","possible_trap","registrar","False"
"vc@mits.ac.in","520","5","invalid","mailbox_not_found","vc","False"
"registrar@mrdu.edu.in","521","4","do_not_mail","possible_trap","registrar","False"
"vc@mrdu.edu.in","521","5","valid","","vc","False"
"registrar@ndri.res.in","522","4","do_not_mail","possible_trap","registrar","False"
"vc@ndri.res.in","522","5","invalid","mailbox_not_found","vc","False"
"registrar@niamt.ac.in","523","4","do_not_mail","possible_trap","registrar","False"
"vc@niamt.ac.in","523","5","invalid","mailbox_not_found","vc","False"
"registrar@nitttrbpl.ac.in","524","4","do_not_mail","possible_trap","registrar","False"
"vc@nitttrbpl.ac.in","524","5","catch-all","","vc","False"
"registrar@nriit.edu.in","525","4","do_not_mail","possible_trap","registrar","False"
"vc@nriit.edu.in","525","5","valid","","vc","False"
"registrar@pec.ac.in","526","4","do_not_mail","possible_trap","registrar","False"
"vc@pec.ac.in","526","5","invalid","mailbox_not_found","vc","False"
"registrar@phfi.org","527","4","do_not_mail","possible_trap","registrar","False"
"vc@phfi.org","527","5","invalid","mailbox_not_found","vc","False"
"registrar@pimrindore.ac.in","528","4","do_not_mail","possible_trap","registrar","False"
"vc@pimrindore.ac.in","528","5","invalid","mailbox_not_found","vc","False"
"registrar@santosh.ac.in","529","4","do_not_mail","possible_trap","registrar","False"
"vc@santosh.ac.in","529","5","invalid","mailbox_not_found","vc","False"
"registrar@srfti.ac.in","530","4","do_not_mail","possible_trap","registrar","False"
"vc@srfti.ac.in","530","5","catch-all","","vc","False"
"registrar@svyasa.edu.in","531","4","do_not_mail","possible_trap","registrar","False"
"vc@svyasa.edu.in","531","5","valid","","vc","False"
"registrar@vignan.ac.in","532","4","do_not_mail","possible_trap","registrar","False"
"vc@vignan.ac.in","532","5","valid","","vc","False"
"registrar@vit.ac.in","533","4","do_not_mail","possible_trap","registrar","False"
"vc@vit.ac.in","533","5","valid","","vc","False"
"registrar@vmrfdu.edu.in","534","4","do_not_mail","possible_trap","registrar","False"
"vc@vmrfdu.edu.in","534","5","valid","","vc","False"
"registrar@web.mitsgwalior.in","535","4","do_not_mail","possible_trap","registrar","False"
"vc@web.mitsgwalior.in","535","5","invalid","does_not_accept_mail","vc","False"
"registrar@ametuniv.ac.in","536","4","do_not_mail","possible_trap","registrar","False"
"vc@ametuniv.ac.in","536","5","valid","","vc","False"
"registrar@audisankara.ac.in","537","4","do_not_mail","possible_trap","registrar","False"
"vc@audisankara.ac.in","537","5","valid","","vc","False"
"registrar@aurora.ac.in","538","4","do_not_mail","possible_trap","registrar","False"
"vc@aurora.ac.in","538","5","invalid","mailbox_not_found","vc","False"
"registrar@bharathuniv.ac.in","539","4","do_not_mail","possible_trap","registrar","False"
"vc@bharathuniv.ac.in","539","5","valid","","vc","False"
"registrar@bits-pilani.ac.in","540","4","do_not_mail","possible_trap","registrar","False"
"vc@bits-pilani.ac.in","540","5","valid","","vc","False"
"registrar@cit.ac.in","541","4","do_not_mail","possible_trap","registrar","False"
"vc@cit.ac.in","541","5","invalid","mailbox_not_found","vc","False"
"registrar@cmi.ac.in","542","4","do_not_mail","possible_trap","registrar","False"
"vc@cmi.ac.in","542","5","invalid","mailbox_not_found","vc","False"
"registrar@cvv.ac.in","543","4","do_not_mail","possible_trap","registrar","False"
"vc@cvv.ac.in","543","5","invalid","mailbox_not_found","vc","False"
"registrar@dcpune.ac.in","544","4","do_not_mail","possible_trap","registrar","False"
"vc@dcpune.ac.in","544","5","valid","","vc","False"
"registrar@dei.ac.in","545","4","do_not_mail","possible_trap","registrar","False"
"vc@dei.ac.in","545","5","invalid","mailbox_not_found","vc","False"
"registrar@diat.ac.in","546","4","do_not_mail","possible_trap","registrar","False"
"vc@diat.ac.in","546","5","catch-all","","vc","False"
"registrar@drmgrdu.ac.in","547","4","do_not_mail","possible_trap","registrar","False"
"vc@drmgrdu.ac.in","547","5","valid","","vc","False"
"registrar@geu.ac.in","548","4","do_not_mail","possible_trap","registrar","False"
"vc@geu.ac.in","548","5","invalid","mailbox_not_found","vc","False"
"registrar@ictmumbai.edu.in","549","4","do_not_mail","possible_trap","registrar","False"
"vc@ictmumbai.edu.in","549","5","valid","","vc","False"
"registrar@iipsindia.ac.in","550","4","do_not_mail","possible_trap","registrar","False"
"vc@iipsindia.ac.in","550","5","invalid","mailbox_not_found","vc","False"
"registrar@iisuniv.ac.in","551","4","do_not_mail","possible_trap","registrar","False"
"vc@iisuniv.ac.in","551","5","valid","","vc","False"
"registrar@ilbs.in","552","4","do_not_mail","possible_trap","registrar","False"
"vc@ilbs.in","552","5","catch-all","","vc","False"
"registrar@kalamandalam.ac.in","553","4","do_not_mail","possible_trap","registrar","False"
"vc@kalamandalam.ac.in","553","5","valid","","vc","False"
"registrar@karunya.edu","554","4","do_not_mail","possible_trap","registrar","False"
"vc@karunya.edu","554","5","valid","","vc","False"
"registrar@kiet.edu","555","4","do_not_mail","possible_trap","registrar","False"
"vc@kiet.edu","555","5","valid","","vc","False"
"registrar@lingayasuniversity.edu.in","556","4","do_not_mail","possible_trap","registrar","False"
"vc@lingayasuniversity.edu.in","556","5","valid","","vc","False"
"registrar@mallareddyvishwavidyapeeth.com","557","4","do_not_mail","possible_trap","registrar","False"
"vc@mallareddyvishwavidyapeeth.com","557","5","do_not_mail","mx_forward","vc","False"
"registrar@mgmuhs.com","558","4","do_not_mail","possible_trap","registrar","False"
"vc@mgmuhs.com","558","5","valid","","vc","False"
"registrar@mmumullana.org","559","4","do_not_mail","possible_trap","registrar","False"
"vc@mmumullana.org","559","5","invalid","mailbox_not_found","vc","False"
"registrar@nia.nic.in","560","4","do_not_mail","global_suppression","registrar","False"
"vc@nia.nic.in","560","5","do_not_mail","global_suppression","vc","False"
"registrar@nitttrc.ac.in","561","4","do_not_mail","possible_trap","registrar","False"
"vc@nitttrc.ac.in","561","5","catch-all","","vc","False"
"registrar@nitttrchd.ac.in","562","4","do_not_mail","possible_trap","registrar","False"
"vc@nitttrchd.ac.in","562","5","invalid","mailbox_not_found","vc","False"
"registrar@nitttrkol.ac.in","563","4","do_not_mail","possible_trap","registrar","False"
"vc@nitttrkol.ac.in","563","5","invalid","mailbox_not_found","vc","False"
"registrar@nmims.edu","564","4","do_not_mail","possible_trap","registrar","False"
"vc@nmims.edu","564","5","valid","","vc","False"
"registrar@nnm.ac.in","565","4","do_not_mail","possible_trap","registrar","False"
"vc@nnm.ac.in","565","5","valid","","vc","False"
"registrar@pmu.edu","566","4","do_not_mail","possible_trap","registrar","False"
"vc@pmu.edu","566","5","valid","","vc","False"
"registrar@pravara.com","567","4","do_not_mail","possible_trap","registrar","False"
"vc@pravara.com","567","5","invalid","mailbox_not_found","vc","False"
"registrar@ruraluniv.ac.in","568","4","do_not_mail","possible_trap","registrar","False"
"vc@ruraluniv.ac.in","568","5","valid","","vc","False"
"registrar@sathyabama.ac.in","569","4","do_not_mail","possible_trap","registrar","False"
"vc@sathyabama.ac.in","569","5","valid","","vc","False"
"registrar@sirjjschoolofart.in","570","4","do_not_mail","possible_trap","registrar","False"
"vc@sirjjschoolofart.in","570","5","invalid","mailbox_not_found","vc","False"
"registrar@soa.ac.in","571","4","do_not_mail","possible_trap","registrar","False"
"vc@soa.ac.in","571","5","valid","","vc","False"
"registrar@sriramachandra.edu.in","572","4","do_not_mail","possible_trap","registrar","False"
"vc@sriramachandra.edu.in","572","5","valid","","vc","False"
"registrar@staloysius.edu.in","573","4","do_not_mail","possible_trap","registrar","False"
"vc@staloysius.edu.in","573","5","invalid","mailbox_not_found","vc","False"
"registrar@tcetmumbai.in","574","4","do_not_mail","possible_trap","registrar","False"
"vc@tcetmumbai.in","574","5","invalid","mailbox_not_found","vc","False"
"registrar@tcgcrest.org","575","4","do_not_mail","possible_trap","registrar","False"
"vc@tcgcrest.org","575","5","invalid","mailbox_not_found","vc","False"
"registrar@terisas.ac.in","576","4","do_not_mail","possible_trap","registrar","False"
"vc@terisas.ac.in","576","5","catch-all","","vc","False"
"registrar@thapar.edu","577","4","do_not_mail","possible_trap","registrar","False"
"vc@thapar.edu","577","5","valid","","vc","False"
"registrar@tifr.res.in","578","4","do_not_mail","possible_trap","registrar","False"
"vc@tifr.res.in","578","5","catch-all","","vc","False"
"registrar@tiss.edu","579","4","do_not_mail","possible_trap","registrar","False"
"vc@tiss.edu","579","5","invalid","mailbox_not_found","vc","False"
"registrar@veltech.edu.in","580","4","do_not_mail","possible_trap","registrar","False"
"vc@veltech.edu.in","580","5","invalid","mailbox_not_found","vc","False"
"registrar@vrsiddhartha.ac.in","581","4","do_not_mail","possible_trap","registrar","False"
"vc@vrsiddhartha.ac.in","581","5","valid","","vc","False"
"registrar@igtamsu.ac.in.","582","4","invalid","failed_syntax_check","","False"
"vc@igtamsu.ac.in.","582","5","invalid","failed_syntax_check","","False"
"registrar@mbu.asia","583","4","do_not_mail","possible_trap","registrar","False"
"vc@mbu.asia","583","5","valid","","vc","False"
"registrar@abhilashiuniversity.com","584","4","do_not_mail","possible_trap","registrar","False"
"vc@abhilashiuniversity.com","584","5","invalid","does_not_accept_mail","vc","False"
"registrar@abhyudayuniversity.com","585","4","do_not_mail","possible_trap","registrar","False"
"vc@abhyudayuniversity.com","585","5","invalid","mailbox_not_found","vc","False"
"registrar@bhagwantuniversity.com","586","4","do_not_mail","possible_trap","registrar","False"
"vc@bhagwantuniversity.com","586","5","catch-all","","vc","False"
"registrar@capitaluniversitysikkim.com","587","4","do_not_mail","possible_trap","registrar","False"
"vc@capitaluniversitysikkim.com","587","5","invalid","mailbox_not_found","vc","False"
"registrar@cmchbhopal.com","588","4","do_not_mail","possible_trap","registrar","False"
"vc@cmchbhopal.com","588","5","catch-all","","vc","False"
"registrar@dknmuncr.com","589","4","do_not_mail","possible_trap","registrar","False"
"vc@dknmuncr.com","589","5","valid","","vc","False"
"registrar@ethicsuniversityuk.com","590","4","do_not_mail","possible_trap","registrar","False"
"vc@ethicsuniversityuk.com","590","5","valid","","vc","False"
"registrar@gdgoenkauniversity.com","591","4","do_not_mail","possible_trap","registrar","False"
"vc@gdgoenkauniversity.com","591","5","invalid","mailbox_not_found","vc","False"
"registrar@geetanjaliuniversity.com","592","4","do_not_mail","possible_trap","registrar","False"
"vc@geetanjaliuniversity.com","592","5","valid","","vc","False"
"registrar@himalayanuniversity.com","593","4","do_not_mail","possible_trap","registrar","False"
"vc@himalayanuniversity.com","593","5","valid","","vc","False"
"registrar@iimtu.com","594","4","do_not_mail","possible_trap","registrar","False"
"vc@iimtu.com","594","5","invalid","mailbox_not_found","vc","False"
"registrar@iiuler.com","595","4","do_not_mail","possible_trap","registrar","False"
"vc@iiuler.com","595","5","invalid","mailbox_not_found","vc","False"
"registrar@jodhpurnationaluniversity.com","596","4","invalid","does_not_accept_mail","registrar","False"
"vc@jodhpurnationaluniversity.com","596","5","invalid","does_not_accept_mail","vc","False"
"registrar@jvwomensuniv.com","597","4","invalid","does_not_accept_mail","registrar","False"
"vc@jvwomensuniv.com","597","5","invalid","does_not_accept_mail","vc","False"
"registrar@karnavatiuniversity.com","598","4","do_not_mail","possible_trap","registrar","False"
"vc@karnavatiuniversity.com","598","5","invalid","mailbox_not_found","vc","False"
"registrar@malwanchaluniversity.com","599","4","do_not_mail","possible_trap","registrar","False"
"vc@malwanchaluniversity.com","599","5","valid","","vc","False"
"registrar@matagujriuniversity.com","600","4","do_not_mail","possible_trap","registrar","False"
"vc@matagujriuniversity.com","600","5","invalid","mailbox_not_found","vc","False"
"registrar@mgusikkim.com","601","4","do_not_mail","possible_trap","registrar","False"
"vc@mgusikkim.com","601","5","valid","","vc","False"
"registrar@mituniversitysikkim.com","602","4","do_not_mail","possible_trap","registrar","False"
"vc@mituniversitysikkim.com","602","5","valid","","vc","False"
"registrar@mjrpuniversity.com","603","4","do_not_mail","global_suppression","registrar","False"
"vc@mjrpuniversity.com","603","5","do_not_mail","global_suppression","vc","False"
"registrar@mmyvv.com","604","4","do_not_mail","possible_trap","registrar","False"
"vc@mmyvv.com","604","5","invalid","mailbox_not_found","vc","False"
"registrar@mumt.com","605","4","invalid","does_not_accept_mail","registrar","False"
"vc@mumt.com","605","5","invalid","does_not_accept_mail","vc","False"
"registrar@patanjaliuniversity.com","606","4","invalid","no_dns_entries","registrar","False"
"vc@patanjaliuniversity.com","606","5","invalid","no_dns_entries","vc","False"
"registrar@phonicsuniversity.com","607","4","do_not_mail","possible_trap","registrar","False"
"vc@phonicsuniversity.com","607","5","valid","","vc","False"
"registrar@rayatbahrahsp.com","608","4","do_not_mail","possible_trap","registrar","False"
"vc@rayatbahrahsp.com","608","5","invalid","mailbox_not_found","vc","False"
"registrar@sainathuniversity.com","609","4","do_not_mail","possible_trap","registrar","False"
"vc@sainathuniversity.com","609","5","valid","","vc","False"
"registrar@shooliniuniversity.com","610","4","do_not_mail","possible_trap","registrar","False"
"vc@shooliniuniversity.com","610","5","valid","","vc","False"
"registrar@shridavarauniversity.com","611","4","do_not_mail","global_suppression","registrar","False"
"vc@shridavarauniversity.com","611","5","do_not_mail","global_suppression","vc","False"
"registrar@shrishankaracharyauniversity.com","612","4","do_not_mail","possible_trap","registrar","False"
"vc@shrishankaracharyauniversity.com","612","5","valid","","vc","False"
"registrar@sikkiminternationaluniversity.com","613","4","do_not_mail","possible_trap","registrar","False"
"vc@sikkiminternationaluniversity.com","613","5","invalid","mailbox_not_found","vc","False"
"registrar@skduniversity.com","614","4","do_not_mail","possible_trap","registrar","False"
"vc@skduniversity.com","614","5","valid","","vc","False"
"registrar@skuindia.com","615","4","do_not_mail","possible_trap","registrar","False"
"vc@skuindia.com","615","5","unknown","antispam_system","","False"
"registrar@sonadeviuniversity.com","616","4","invalid","does_not_accept_mail","registrar","False"
"vc@sonadeviuniversity.com","616","5","invalid","does_not_accept_mail","vc","False"
"registrar@starexuniversity.com","617","4","do_not_mail","possible_trap","registrar","False"
"vc@starexuniversity.com","617","5","valid","","vc","False"
"registrar@tantiauniversity.com","618","4","do_not_mail","possible_trap","registrar","False"
"vc@tantiauniversity.com","618","5","catch-all","","vc","False"
"registrar@amity.edu","619","4","do_not_mail","possible_trap","registrar","False"
"vc@amity.edu","619","5","invalid","mailbox_not_found","vc","False"
"registrar@university.apeejay.edu","620","4","invalid","does_not_accept_mail","registrar","False"
"vc@university.apeejay.edu","620","5","invalid","does_not_accept_mail","vc","False"
"registrar@giet.edu","621","4","do_not_mail","possible_trap","registrar","False"
"vc@giet.edu","621","5","valid","","vc","False"
"registrar@iilm.edu","622","4","do_not_mail","possible_trap","registrar","False"
"vc@iilm.edu","622","5","valid","","vc","False"
"registrar@jaipur.manipal.edu","623","4","do_not_mail","possible_trap","registrar","False"
"vc@jaipur.manipal.edu","623","5","valid","","vc","False"
"registrar@ncuindia.edu","624","4","do_not_mail","possible_trap","registrar","False"
"vc@ncuindia.edu","624","5","invalid","mailbox_not_found","vc","False"
"registrar@nist.edu","625","4","do_not_mail","possible_trap","registrar","False"
"vc@nist.edu","625","5","valid","","vc","False"
"registrar@pes.edu","626","4","do_not_mail","possible_trap","registrar","False"
"vc@pes.edu","626","5","invalid","mailbox_not_found","vc","False"
"registrar@raiuniversity.edu","627","4","do_not_mail","possible_trap","registrar","False"
"vc@raiuniversity.edu","627","5","invalid","mailbox_not_found","vc","False"
"registrar@somaiya.edu","628","4","do_not_mail","possible_trap","registrar","False"
"vc@somaiya.edu","628","5","invalid","mailbox_not_found","vc","False"
"registrar@eternaluniversity.edu.i","629","4","invalid","failed_syntax_check","","False"
"vc@eternaluniversity.edu.i","629","5","invalid","failed_syntax_check","","False"
"registrar@abvsu.ac.in","630","4","do_not_mail","possible_trap","registrar","False"
"vc@abvsu.ac.in","630","5","valid","","vc","False"
"registrar@adamasuniversity.ac.in","631","4","do_not_mail","possible_trap","registrar","False"
"vc@adamasuniversity.ac.in","631","5","valid","","vc","False"
"registrar@adaniuni.ac.in","632","4","do_not_mail","possible_trap","registrar","False"
"vc@adaniuni.ac.in","632","5","valid","","vc","False"
"registrar@adeshuniversity.ac.in","633","4","do_not_mail","possible_trap","registrar","False"
"vc@adeshuniversity.ac.in","633","5","valid","alias_address","vc","False"
"registrar@ahu.ac.in","634","4","do_not_mail","possible_trap","registrar","False"
"vc@ahu.ac.in","634","5","catch-all","","vc","False"
"registrar@aiph.ac.in","635","4","do_not_mail","possible_trap","registrar","False"
"vc@aiph.ac.in","635","5","valid","","vc","False"
"registrar@aisectuniversityjharkhand.ac.in","636","4","do_not_mail","possible_trap","registrar","False"
"vc@aisectuniversityjharkhand.ac.in","636","5","valid","","vc","False"
"registrar@aksuniversity.ac.in","637","4","do_not_mail","possible_trap","registrar","False"
"vc@aksuniversity.ac.in","637","5","catch-all","","vc","False"
"registrar@amrapali.ac.in","638","4","do_not_mail","possible_trap","registrar","False"
"vc@amrapali.ac.in","638","5","valid","","vc","False"
"registrar@anjaneyauniversity.ac.in","639","4","do_not_mail","possible_trap","registrar","False"
"vc@anjaneyauniversity.ac.in","639","5","invalid","mailbox_not_found","vc","False"
"registrar@arkajainuniversity.ac.in","640","4","do_not_mail","possible_trap","registrar","False"
"vc@arkajainuniversity.ac.in","640","5","valid","","vc","False"
"registrar@arunachaluniversity.ac.in","641","4","do_not_mail","possible_trap","registrar","False"
"vc@arunachaluniversity.ac.in","641","5","catch-all","","vc","False"
"registrar@arunodayauniversity.ac.in","642","4","do_not_mail","possible_trap","registrar","False"
"vc@arunodayauniversity.ac.in","642","5","valid","","vc","False"
"registrar@asbm.ac.in","643","4","do_not_mail","possible_trap","registrar","False"
"vc@asbm.ac.in","643","5","invalid","mailbox_not_found","vc","False"
"registrar@atmiyauni.ac.in","644","4","do_not_mail","possible_trap","registrar","False"
"vc@atmiyauni.ac.in","644","5","valid","","vc","False"
"registrar@auindia.ac.in","645","4","do_not_mail","possible_trap","registrar","False"
"vc@auindia.ac.in","645","5","valid","","vc","False"
"registrar@baddiuniv.ac.in","646","4","do_not_mail","possible_trap","registrar","False"
"vc@baddiuniv.ac.in","646","5","valid","","vc","False"
"registrar@bbdu.ac.in","647","4","do_not_mail","possible_trap","registrar","False"
"vc@bbdu.ac.in","647","5","invalid","mailbox_not_found","vc","False"
"registrar@bdsu.ac.in","648","4","do_not_mail","possible_trap","registrar","False"
"vc@bdsu.ac.in","648","5","valid","","vc","False"
"registrar@bgu.ac.in","649","4","do_not_mail","possible_trap","registrar","False"
"vc@bgu.ac.in","649","5","valid","","vc","False"
"registrar@birtikendrajituniversity.ac.in","650","4","do_not_mail","possible_trap","registrar","False"
"vc@birtikendrajituniversity.ac.in","650","5","valid","","vc","False"
"registrar@bmu.ac.in","651","4","do_not_mail","possible_trap","registrar","False"
"vc@bmu.ac.in","651","5","valid","","vc","False"
"registrar@bmusurat.ac.in","652","4","do_not_mail","possible_trap","registrar","False"
"vc@bmusurat.ac.in","652","5","valid","","vc","False"
"registrar@bnuniversity.ac.in","653","4","do_not_mail","possible_trap","registrar","False"
"vc@bnuniversity.ac.in","653","5","invalid","mailbox_not_found","vc","False"
"registrar@brainwareuniversity.ac.in","654","4","do_not_mail","possible_trap","registrar","False"
"vc@brainwareuniversity.ac.in","654","5","valid","","vc","False"
"registrar@cept.ac.in","655","4","do_not_mail","possible_trap","registrar","False"
"vc@cept.ac.in","655","5","invalid","mailbox_not_found","vc","False"
"registrar@cgu-odisha.ac.in","656","4","do_not_mail","possible_trap","registrar","False"
"vc@cgu-odisha.ac.in","656","5","valid","","vc","False"
"registrar@charusat.ac.in","657","4","do_not_mail","possible_trap","registrar","False"
"vc@charusat.ac.in","657","5","invalid","mailbox_not_found","vc","False"
"registrar@csmu.ac.in","658","4","do_not_mail","possible_trap","registrar","False"
"vc@csmu.ac.in","658","5","valid","","vc","False"
"registrar@cushahuniversity.ac.in","659","4","invalid","does_not_accept_mail","registrar","False"
"vc@cushahuniversity.ac.in","659","5","invalid","does_not_accept_mail","vc","False"
"registrar@cutm.ac.in","660","4","do_not_mail","possible_trap","registrar","False"
"vc@cutm.ac.in","660","5","valid","","vc","False"
"registrar@cutmap.ac.in","661","4","do_not_mail","possible_trap","registrar","False"
